,measure,descr,param,mean,sd,25%,75%,2.50%,97.50%,Rhat,geno,trt,Pr
"b[7]","Rsa_la","(geno)5","beta",0.0675637154811311,0.159538944522345,-0.0368753854027192,0.171184077241486,-0.247289118141644,0.380124070223977,1.00031731781293,"none","none",0.61
"b[8]","Rsa_la","(trt)15:(geno)2","beta",-0.176002151321258,0.227096348297301,-0.323019112416971,-0.0260894311696474,-0.634294320633942,0.262653479615107,1.00011111907732,"none","none",0.71
"b[9]","Rsa_la","(trt)20:(geno)2","beta",-0.0533882923553826,0.220199694440356,-0.196909321149273,0.0933233304550323,-0.482270820709962,0.381958909714708,1.00027604421916,"none","none",0.56
"b[10]","Rsa_la","(trt)25:(geno)2","beta",-0.15563906655924,0.253186850003887,-0.321715510736457,0.0106558961975915,-0.65901063443152,0.342428818771206,1.00011087140533,"none","none",0.66
"b[11]","Rsa_la","(trt)30:(geno)2","beta",-0.332054512662352,0.25583483618572,-0.497447336379245,-0.166970784927488,-0.841243796487184,0.170209815505712,1.00069556935094,"none","none",0.83
"b[12]","Rsa_la","(trt)15:(geno)5","beta",0.0185256292256214,0.240476218457899,-0.138517849517072,0.176024720378195,-0.456006925126246,0.49339036059626,1.00011724722575,"none","none",0.52
"b[13]","Rsa_la","(trt)20:(geno)5","beta",-0.0823398464644972,0.25323743247652,-0.248935839517396,0.0871228336186517,-0.582710581267625,0.415721549336944,1.0001740443736,"none","none",0.58
"b[14]","Rsa_la","(trt)25:(geno)5","beta",0.0178447309654143,0.283429546336929,-0.169126287581391,0.203806998561451,-0.545163935013864,0.571069549312662,1.00027051507524,"none","none",0.51
"b[15]","Rsa_la","(trt)30:(geno)5","beta",0.0970396734579912,0.269283025089811,-0.0806778410707429,0.274356680691916,-0.423669344268877,0.628710464377131,1.00049409683164,"none","none",0.6
"G_E[1]","Rsa_la","no_descr","G11[R]-G2[R]",-2.65623887706494,0.934543373134938,-3.27980993114087,-2.03100551120002,-4.49418547818562,-0.772456814441289,0.999959147753456,"none","none",1
"G_E[2]","Rsa_la","no_descr","G11[R]-G5",0.063430437926575,0.860786924038679,-0.510859731661763,0.64287239202773,-1.611587853966,1.77706165301868,0.999996025916948,"none","none",0.52
"G_E[3]","Rsa_la","no_descr","G2[R]-G5",2.71966931499152,0.939588014245741,2.08989757518273,3.3560227098894,0.864368030551594,4.54069875564668,0.999888309363112,"none","none",1
"T_E[1]","Rsa_la","no_descr","trt_effect",-0.377081767447529,0.137603652342545,-0.472227240758567,-0.291521014327726,-0.629596693515081,-0.0851012948213533,1.00049789705576,"none","none",1
"I_E[1]","Rsa_la","no_descr","int_effect",-0.0832517294642129,0.158483204345192,-0.185866523714394,0.023161275966127,-0.405451622288456,0.220745128683685,1.00072386156139,"none","none",0.65
"Y[1]","Rsa_la","no_descr","posterior value",5.92858211005669,0.677752655610105,5.48903069657265,6.39055415684078,4.52439878265664,7.22107226364567,1.00032257314697,"G11","10",1
"Y[2]","Rsa_la","no_descr","posterior value",5.27539340377124,0.65858231273032,4.83387469221595,5.72059761996832,3.93698842836006,6.54319013614075,0.999947964145491,"G11","15",1
"Y[3]","Rsa_la","no_descr","posterior value",4.46202759703362,0.617303896634048,4.04707135495868,4.87430841348176,3.24725139311766,5.65320479976779,1.00009840132828,"G11","20",1
"Y[4]","Rsa_la","no_descr","posterior value",3.3668334333189,0.546226883199271,2.99465117346345,3.73624844222881,2.28678054299971,4.43879025214943,0.999948855692111,"G11","25",1
"Y[5]","Rsa_la","no_descr","posterior value",3.51092147016211,0.554088064033154,3.14263761881952,3.8810449619009,2.41791630572604,4.59120750253757,1.00033152674075,"G11","Sat'd",1
"Y[6]","Rsa_la","no_descr","posterior value",9.98523512072223,0.747708024274923,9.50336020974335,10.4826270052318,8.46718318086048,11.4080549901347,1.00030401623203,"G2","10",1
"Y[7]","Rsa_la","no_descr","posterior value",7.48111435239251,0.928172561341274,6.89592231937612,8.11947028978754,5.52705672572975,9.17677176072248,0.999914700974397,"G2","15",1
"Y[8]","Rsa_la","no_descr","posterior value",7.11826647409856,0.714582902568391,6.64892982996111,7.60075490406789,5.6542424082282,8.4785795095787,1.00000323386735,"G2","20",1
"Y[9]","Rsa_la","no_descr","posterior value",4.8503280445572,0.645059178628813,4.42928426701464,5.28202111119988,3.54449671405618,6.10819878285658,1.0000714313497,"G2","25",1
"Y[10]","Rsa_la","no_descr","posterior value",4.25107780132265,0.618037170328679,3.84604290843023,4.66625859463018,2.99422709640584,5.4411230665684,0.99985448551166,"G2","Sat'd",1
"Y[11]","Rsa_la","no_descr","posterior value",6.33719486490101,0.674583670678489,5.89925459988174,6.79599194810765,4.96348344435471,7.62287306133531,1.00000600242356,"G5","10",1
"Y[12]","Rsa_la","no_descr","posterior value",5.74693799675016,0.694945064518809,5.29588717725001,6.21461091389453,4.32585931878065,7.07274116550268,0.99995003421143,"G5","15",1
"Y[13]","Rsa_la","no_descr","posterior value",4.39859715910704,0.621031736135108,3.98427930110268,4.81802860172112,3.1766633560371,5.56837722142266,0.999910108173213,"G5","20",1
"Y[14]","Rsa_la","no_descr","posterior value",3.6725091310025,0.623392254273897,3.25893246262023,4.09050098029248,2.4356306344175,4.87974227943576,0.999965604808982,"G5","25",1
"Y[15]","Rsa_la","no_descr","posterior value",4.1309566267958,0.599188476741901,3.72917797384036,4.54054029946028,2.93252183908082,5.27811403157518,0.999938008924512,"G5","Sat'd",1
"b[1]","srl","(Intercept)","beta",8.55310981181275,0.147554945386311,8.46101357966786,8.65504878592878,8.2323071114493,8.81323704854138,1.00144202613405,"none","none",1
"b[2]","srl","(trt)15","beta",0.315669609041017,0.193507678503359,0.186834595153311,0.440934684473128,-0.0595212133051059,0.705670331418268,1.00164650970567,"none","none",0.92
"b[3]","srl","(trt)20","beta",0.261656488071715,0.196694210718206,0.132407185178986,0.390860359487249,-0.130763432287713,0.649167516248349,1.0009841825089,"none","none",0.83
"b[4]","srl","(trt)25","beta",0.0110183999051263,0.2075133326289,-0.124513367591324,0.146936851531422,-0.411286698705299,0.420568805538305,1.00041845167744,"none","none",0.51
"b[5]","srl","(trt)30","beta",0.150030720750023,0.201547723843869,0.0193325801762905,0.283544019553347,-0.257887756140958,0.539416739564348,1.00106540915975,"none","none",0.68
"b[6]","srl","(geno)2","beta",0.52708641249059,0.179593210392549,0.407664860873368,0.644126643890289,0.179188102350607,0.894646482623362,1.00139872698351,"none","none",1
"b[7]","srl","(geno)5","beta",0.466452009890515,0.182142565430421,0.344909733684753,0.582541309304859,0.117317955730685,0.840350798443908,1.00110687782773,"none","none",1
"b[8]","srl","(trt)15:(geno)2","beta",-0.236898038254685,0.25794832439353,-0.400956820399848,-0.0668652258814423,-0.755045936755201,0.264618315474457,1.00142125018971,"none","none",0.74
"b[9]","srl","(trt)20:(geno)2","beta",-0.00678181866580884,0.237258411189246,-0.162970573964002,0.148677458815157,-0.470113842125966,0.475478607305299,1.00070210902391,"none","none",0.5
"b[10]","srl","(trt)25:(geno)2","beta",-0.174316340655472,0.258407403694142,-0.346800982720812,-0.00352687137672781,-0.676002778854397,0.328833567646831,1.00028537512071,"none","none",0.67
"b[11]","srl","(trt)30:(geno)2","beta",-0.19593613398741,0.259350808888521,-0.367143690556591,-0.0232523705271758,-0.709329093062379,0.312021637138043,1.00064344952372,"none","none",0.69
"b[12]","srl","(trt)15:(geno)5","beta",0.0574055369022929,0.23613067915993,-0.0981161818574474,0.214234971342545,-0.408374812845831,0.516804729444419,1.0013438068439,"none","none",0.56
"b[13]","srl","(trt)20:(geno)5","beta",-0.0993379739412741,0.246242535058562,-0.264430786671501,0.0585033676817762,-0.573980039134796,0.39797031773809,1.00076021383524,"none","none",0.59
"b[14]","srl","(trt)25:(geno)5","beta",-0.240221185181488,0.279456401089599,-0.419145313419198,-0.0569849727892688,-0.798585957917612,0.307798728791386,1.00011076098418,"none","none",0.72
"b[15]","srl","(trt)30:(geno)5","beta",0.0401888697201042,0.247730422648281,-0.123022978502813,0.19893471194033,-0.445676763201825,0.544342288980977,1.00071045920749,"none","none",0.55
"G_E[1]","srl","no_descr","G11[R]-G2[R]",-4576.98301848792,1320.52849129883,-5453.26868272447,-3707.85502619524,-7156.98865479836,-1960.67060000543,0.999988739499316,"none","none",1
"G_E[2]","srl","no_descr","G11[R]-G5",-2975.42526900363,1328.05143387251,-3855.33755386715,-2103.76698762329,-5573.85995222988,-336.958283040309,1.000010912372,"none","none",1
"G_E[3]","srl","no_descr","G2[R]-G5",1601.5577494843,1371.75767295436,691.009252402016,2520.40325703938,-1080.70285677807,4305.25742041928,1.00001062562551,"none","none",0.8
"T_E[1]","srl","no_descr","trt_effect",0.184593804441971,0.158389391117101,0.077369125605584,0.286187633917253,-0.106323722038952,0.515681091415869,1.0015219549495,"none","none",0.83
"I_E[1]","srl","no_descr","int_effect",-0.106987135507968,0.178157673687433,-0.222465503720499,0.0109112521398686,-0.471163873618107,0.234923536826493,1.00133940246821,"none","none",0.67
"Y[1]","srl","no_descr","posterior value",5238.41780972961,753.967942500532,4726.84660611648,5739.04894154904,3760.49964389453,6722.64561363057,1.00127326887644,"G11","10",1
"Y[2]","srl","no_descr","posterior value",7167.82358498583,921.003580754067,6575.27089264319,7790.22302133914,5265.91211122832,8888.48758210517,1.00034999995225,"G11","15",1
"Y[3]","srl","no_descr","posterior value",6794.42896753608,897.935857270832,6213.48327316752,7402.99595506221,4961.95207767036,8506.5258254614,0.999948616903532,"G11","20",1
"Y[4]","srl","no_descr","posterior value",5301.23254340575,791.498037461061,4777.04700559838,5820.01343856961,3726.42617222487,6861.80769297116,1.00018276791868,"G11","25",1
"Y[5]","srl","no_descr","posterior value",6083.46283546873,850.212472588172,5523.23920631204,6656.51895271854,4354.96360144807,7717.17659290593,0.999850592755455,"G11","Sat'd",1
"Y[6]","srl","no_descr","posterior value",8829.71997994466,928.625193486784,8223.37360978297,9457.77035017646,6923.28768275836,10605.5618033753,1.00002827561365,"G2","10",1
"Y[7]","srl","no_descr","posterior value",9585.68827798306,1244.30380037105,8821.89123807545,10431.0868269944,6951.47021195297,11860.9355658798,0.999923319811402,"G2","15",1
"Y[8]","srl","no_descr","posterior value",11371.411986024,980.895338812691,10723.8304871388,12035.2880017714,9375.12025375251,13252.0651813326,1.00001654571622,"G2","20",1
"Y[9]","srl","no_descr","posterior value",7512.45538790352,898.941269254448,6911.29659740479,8122.93240941541,5707.08711143493,9209.57293659806,0.999907032061367,"G2","25",1
"Y[10]","srl","no_descr","posterior value",8448.77529312473,1013.70762843205,7793.17874559989,9131.72823748792,6345.07690409253,10373.460903916,0.999956220997197,"G2","Sat'd",1
"Y[11]","srl","no_descr","posterior value",8315.23133086501,916.93413669033,7722.53790498384,8942.99484392194,6437.82408514163,10051.9152856689,0.999883192498736,"G5","10",1
"Y[12]","srl","no_descr","posterior value",12041.7748364148,997.440945062846,11393.440010113,12716.5873384353,10005.4102102653,13940.1800843056,0.999881162795822,"G5","15",1
"Y[13]","srl","no_descr","posterior value",9769.8542365397,980.791984816661,9130.57167628771,10433.1871155631,7767.18254047301,11627.9544480826,0.999940198303085,"G5","20",1
"Y[14]","srl","no_descr","posterior value",6643.1860002376,961.646936796405,6013.40407038217,7293.1603963803,4673.19517522381,8470.30706429092,1.00032175449256,"G5","25",1
"Y[15]","srl","no_descr","posterior value",10040.135473273,947.369229805408,9417.57671291725,10680.2592327497,8139.77319511432,11834.2610833973,0.999953896693359,"G5","Sat'd",1
"b[1]","ssa","(Intercept)","beta",6.05978181962903,0.111973402170724,5.9893680681799,6.13893058915933,5.81748957231659,6.25922903065394,1.00029719400913,"none","none",1
"b[2]","ssa","(trt)15","beta",0.350055615990465,0.141856529276877,0.255476342744378,0.443660720875435,0.0734093326374993,0.632204529273519,1.00032410036291,"none","none",1
"b[3]","ssa","(trt)20","beta",0.346153537419656,0.141110630121112,0.251651426383487,0.439799059154328,0.0751290095730034,0.629045195435071,1.00044882560205,"none","none",1
"b[4]","ssa","(trt)25","beta",0.224445582745087,0.148600720643096,0.124907097584212,0.324417871260809,-0.0656244081730247,0.517417139469808,1.00017296074582,"none","none",0.89
"b[5]","ssa","(trt)30","beta",0.285281651808204,0.143811014082399,0.190047036378922,0.37962808047173,0.00220289068399911,0.571361877256993,1.0001515126016,"none","none",1
"b[6]","ssa","(geno)2","beta",0.422283934406111,0.137987525969065,0.328355384046156,0.513247416485453,0.156966864994141,0.699605799263109,1.00023192572665,"none","none",1
"b[7]","ssa","(geno)5","beta",0.369918707633466,0.140368238398075,0.27558956466942,0.462026069756607,0.102259479989105,0.651562619137846,1.00043711925507,"none","none",1
"b[8]","ssa","(trt)15:(geno)2","beta",-0.239699540322509,0.187458574017558,-0.363067448258135,-0.113006707511196,-0.61538008536143,0.123182095615408,1.0002402958867,"none","none",0.83
"b[9]","ssa","(trt)20:(geno)2","beta",-0.0227732134800409,0.173526295644885,-0.139053122360576,0.0939819991255969,-0.366473464546276,0.315206746932012,1.00024242463717,"none","none",0.54
"b[10]","ssa","(trt)25:(geno)2","beta",-0.191484977931691,0.186726365301326,-0.315369983099644,-0.0672368269402325,-0.55958027013458,0.177011950403609,1.00009339550813,"none","none",0.76
"b[11]","ssa","(trt)30:(geno)2","beta",-0.247638744971003,0.185524799378054,-0.371398917875243,-0.124961766675229,-0.613954073661469,0.122822566745022,1.00014321604096,"none","none",0.83
"b[12]","ssa","(trt)15:(geno)5","beta",-0.0172158583250338,0.176021445843375,-0.137453175040037,0.100870456908558,-0.355724199083832,0.328372022055065,1.00031438369918,"none","none",0.52
"b[13]","ssa","(trt)20:(geno)5","beta",-0.109728667556601,0.179129510027934,-0.231003198875829,0.0110634047749826,-0.459694911658163,0.244070058176796,1.00056322203119,"none","none",0.65
"b[14]","ssa","(trt)25:(geno)5","beta",-0.167072072986009,0.193080373708288,-0.295552011902395,-0.0371276663452564,-0.548043075971922,0.206881116705581,1.0003329658049,"none","none",0.73
"b[15]","ssa","(trt)30:(geno)5","beta",-0.0908430231446096,0.183135877491684,-0.213188105368115,0.0296221342516912,-0.44383666278953,0.269331295313523,1.00025846508012,"none","none",0.62
"G_E[1]","ssa","no_descr","G11[R]-G2[R]",-296.786580080993,76.273065472232,-347.534107081903,-246.203219550839,-446.078488029891,-143.713629551864,1.00008346185106,"none","none",1
"G_E[2]","ssa","no_descr","G11[R]-G5",-179.567111646504,75.7578800110688,-230.210772356203,-129.618877765776,-328.382869446644,-29.5950722824504,0.99999941750987,"none","none",1
"G_E[3]","ssa","no_descr","G2[R]-G5",117.219468434488,78.8424652052497,64.8743621015357,170.47934652015,-38.0915793820263,270.595957985089,0.999840888956386,"none","none",0.88
"T_E[1]","ssa","no_descr","trt_effect",0.301484096990853,0.119673208629229,0.218692479064945,0.378476714385533,0.0840368993945462,0.553140706490519,1.00037591720013,"none","none",1
"I_E[1]","ssa","no_descr","int_effect",-0.135807012339687,0.135443454340756,-0.2249379169939,-0.0420757716396186,-0.412937507237457,0.118097817622904,1.00044309520225,"none","none",0.78
"Y[1]","ssa","no_descr","posterior value",430.938025420554,47.4118308421689,399.162286864217,463.557572272412,336.127170615816,522.815709803554,1.00023433531881,"G11","10",1
"Y[2]","ssa","no_descr","posterior value",610.174754773027,53.4370671174461,575.480719588832,646.205946553282,502.017524498197,712.494259593984,1.00016391290008,"G11","15",1
"Y[3]","ssa","no_descr","posterior value",607.708620510797,52.2384189080164,573.421728011853,643.899990373479,502.824055847603,708.052831054293,1.00017233908501,"G11","20",1
"Y[4]","ssa","no_descr","posterior value",538.649842430641,52.3473205878286,504.423114434883,574.476425913789,432.51933231031,638.021675810153,0.999960327017797,"G11","25",1
"Y[5]","ssa","no_descr","posterior value",572.188950023646,53.1457774040217,537.063945279334,608.391769433508,465.825162999596,673.871776150211,0.999998143203305,"G11","Sat'd",1
"Y[6]","ssa","no_descr","posterior value",655.514014725687,53.2286525640264,620.843838635218,691.92001057764,547.270899620807,756.976825002924,1.00009288680265,"G2","10",1
"Y[7]","ssa","no_descr","posterior value",732.464410447342,64.6479219521681,690.762327456127,776.659026712663,600.488854934227,854.267193825723,0.999945238091031,"G2","15",1
"Y[8]","ssa","no_descr","posterior value",904.495200591789,55.899192539728,868.114769825817,942.006079001765,791.066888571074,1011.30801274728,0.999916331321112,"G2","20",1
"Y[9]","ssa","no_descr","posterior value",677.352379497582,53.4550743269853,642.563025156069,713.374634402957,569.826258425348,779.605794845006,0.999954125083535,"G2","25",1
"Y[10]","ssa","no_descr","posterior value",680.907843966038,58.1919561700357,642.463195384691,720.131865468592,564.077943133351,793.543607390392,0.99982783684459,"G2","Sat'd",1
"Y[11]","ssa","no_descr","posterior value",622.276185045961,52.9689410346703,586.715058231943,658.437593023054,516.855995660402,724.147359964714,1.00025062335573,"G5","10",1
